0.09524606 0.03938656
0.09414335 0.0396788
0.07451603 0.03842329
0.09107001 0.03519079
0.08909144 0.03915093
0.08688651 0.03571948
0.07944241 0.03711026
0.07704595 0.04067615
0.09549947 0.04280109
0.0997443 0.04269346
0.08782667 0.03947957
0.08079067 0.03422427
0.09463572 0.03801654
0.09247739 0.03381845
0.08862876 0.03370119
0.09719582 0.03395589
0.1166267 0.03450683
0.1027892 0.03307729
0.1031531 0.03423871
0.09276218 0.03270281
0.1030856 0.02985716
0.1134957 0.02983569
0.09608594 0.02975943
0.1031095 0.03045714
0.09778731 0.03068847
0.1115526 0.02994089
0.09945807 0.0311377
0.09328821 0.02987399
0.1022411 0.03022025
0.1139584 0.02964549
0.1082286 0.03421552
0.09995585 0.02779178
0.1063869 0.02881679
0.0951995 0.0281666
0.09201046 0.029356
0.09733787 0.0291511
0.09004877 0.03151201
0.09794407 0.03273802
0.09659612 0.03688981
0.1048497 0.0386927
0.1031747 0.03899178
0.09828907 0.03625884
0.07277493 0.03695929
0.08210738 0.03763748
0.08924305 0.03396025
0.1014962 0.0340703
0.1025519 0.0322149
0.09644022 0.03223124
0.1001578 0.02865206
0.08816798 0.02950232
0.09569702 0.0288253
0.08597816 0.02865162
0.08651655 0.03203983
0.09146901 0.02789779
0.1023523 0.02950406
0.09790488 0.03107584
0.09508126 0.03100038
0.103589 0.02887637
0.09814006 0.02726663
0.08870671 0.02535776
0.09561536 0.02786334
0.09141999 0.02740947
0.09142262 0.02601824
0.09348735 0.02648387
0.08548402 0.02620544
0.0893383 0.02424925
0.08697771 0.02625445
0.08328184 0.02777326
0.08659054 0.02522922
0.07471826 0.02325012
0.08638961 0.02143191
0.0860894 0.02093096
0.09192705 0.02007477
0.1031296 0.01899003
0.09934679 0.01962058
0.1112 0.01932297
0.1065152 0.02115496
0.09505551 0.02067903
0.09438322 0.02107275
0.1027899 0.0205869
0.09835175 0.02236648
0.1053603 0.02473912
0.0878479 0.0245681
0.09975817 0.02403853
0.110167 0.02410589
0.09394243 0.02314166
0.1008294 0.0248273
0.1039972 0.02727214
0.09335912 0.02895751
0.08972244 0.02898347
0.1020227 0.0262088
0.09138915 0.02620079
0.09327778 0.02440895
0.09869929 0.02452274
0.09713897 0.02359233
0.09790676 0.02424416
0.1008476 0.02672631
0.09189942 0.02837369
0.09283661 0.02706205
0.09384174 0.0264257
0.08048809 0.02577507
0.08794202 0.02633495
0.08675502 0.02394379
0.0900129 0.02349098
0.09137918 0.0227807
0.08320867 0.02576939
0.08917836 0.02224393
0.07580143 0.02270333
0.07871476 0.0218284
0.07272513 0.02265966
0.06948112 0.02419033
0.08099352 0.02427523
0.09665877 0.02563426
0.08908559 0.02519157
0.09134823 0.02433828
0.08712121 0.02656741
0.08136299 0.028856
0.07580246 0.02536719
0.08079193 0.02784144
0.09130148 0.02744182
0.09090444 0.0268836
0.08313461 0.03047427
0.08606153 0.0285559
0.08945986 0.0299669
0.09893938 0.02791049
0.08761213 0.0279503
0.09649705 0.02803759
0.09128542 0.02625634
0.1041452 0.02567188
0.1057723 0.02846897
0.1031075 0.02951298
0.1043205 0.03033119
0.1089187 0.03113324
0.09784968 0.03130542
0.08981981 0.03220622
0.09965373 0.03451422
0.09751886 0.03355825
0.1082431 0.03521898
0.09438548 0.03422937
0.09137592 0.03780264
0.07996639 0.04127552
0.08035065 0.04262261
0.07580604 0.04250909
0.07658562 0.04317655
0.06707281 0.04193009
0.06397646 0.04646436
0.07497232 0.0410287
0.0708722 0.03673278
0.07206062 0.03541249
0.07139605 0.03759403
0.07164463 0.03826851
0.06250473 0.0416891
0.06232573 0.04190059
0.08323898 0.04036391
0.0786609 0.0400678
0.07437908 0.03607276
0.09190238 0.04016748
0.0717224 0.03989296
0.07766784 0.04230514
0.07061143 0.04244175
0.07451381 0.03933293
0.07086919 0.03933452
0.07553068 0.04061936
0.07224475 0.04036519
0.07336834 0.03829076
0.06606293 0.03733295
0.06962839 0.03561583
0.06740677 0.0376044
0.07911667 0.03354663
0.07709768 0.03086879
0.07883375 0.03106259
0.07953196 0.03115182
0.08303953 0.03297092
0.07488114 0.03223877
0.0866101 0.03324025
0.07206172 0.03194078
0.06742797 0.03172491
0.06967813 0.03061355
0.07177791 0.03357067
0.07922577 0.0317424
0.07253237 0.03285826
0.07006843 0.03274673
0.06094043 0.03488606
0.07765347 0.03575092
0.05801438 0.03432844
0.05492702 0.03867147
0.05950255 0.03996458
0.05235122 0.03963171
0.05779154 0.03920708
0.04894344 0.0367317
0.05300218 0.03985025
0.05020989 0.04498568
0.06169873 0.04662326
0.05535187 0.04723868
0.04703421 0.04786125
0.05074461 0.04211905
0.04802199 0.04379215
0.04811974 0.04766073
0.0440432 0.04981135
0.04458335 0.04766475
0.0398983 0.04532892
0.05077015 0.04484587
0.04541389 0.04509428
0.05373216 0.04331648
0.05674874 0.04292292
0.05698597 0.04336426
0.0580472 0.04461096
0.06521503 0.04750932
0.06103481 0.05248511
0.06611667 0.05266321
0.07734794 0.05565753
0.06334156 0.06036441
0.06060426 0.05297146
0.06388824 0.05172403
0.07522582 0.05932933
0.05646256 0.05170463
0.05851264 0.05422756
0.05406343 0.05305249
0.05760904 0.0532959
0.06043902 0.05472141
0.06019502 0.05388335
0.05090377 0.05739423
0.05022963 0.05211012
0.05073187 0.05059714
0.06100003 0.057511
0.04921258 0.05593409
0.0561378 0.05346151
0.05309259 0.05475145
0.04667251 0.04855091
0.05180962 0.05240342
0.04750212 0.04829506
0.0609222 0.04834552
0.05823714 0.0458167
0.06837426 0.03545343
0.06009644 0.03653755
0.06696627 0.03500146
0.07370646 0.03685685
0.07035575 0.03824164
0.07083303 0.03774288
0.07492502 0.03540309
0.08094297 0.03614577
0.0690411 0.03589064
0.07620712 0.03449422
0.07045828 0.03467882
0.07833992 0.0358479
0.07067496 0.04034829
0.06666246 0.04114459
0.07178202 0.04483709
0.07458937 0.04416836
0.06433207 0.04370806
0.06730144 0.04194766
0.07130148 0.04408459
0.06130199 0.04294556
0.06511585 0.04482164
0.05863072 0.04570781
0.05357429 0.04084185
0.06645709 0.04048664
0.06581937 0.04032164
0.07591691 0.03835771
0.07669919 0.03783644
0.06289788 0.03933403
0.06652732 0.03918908
0.05149871 0.04197915
0.0494987 0.03948049
0.04519931 0.04114156
0.05255146 0.03948169
0.05698701 0.03988893
0.05387262 0.03914973
0.06270549 0.0411087
0.05844906 0.03823626
0.07062318 0.03693288
0.06067993 0.03729931
0.06807384 0.04022371
0.06115216 0.04200806
0.06712191 0.03972636
0.07197483 0.04034951
0.0704919 0.04294336
0.0701654 0.04188717
0.06861198 0.03816091
0.0668715 0.0393289
0.0708794 0.04504196
0.06282616 0.04448319
0.05145013 0.04329008
0.0593 0.04870564
0.05747206 0.04790002
0.05604214 0.04460783
0.04843613 0.04219916
0.05585648 0.04237893
0.05809651 0.04814602
0.04923102 0.05015988
0.04450296 0.0492671
0.04653905 0.05670017
0.04888981 0.05347857
0.0401923 0.04924671
0.04244286 0.04701041
0.0335428 0.04731764
0.04130385 0.04478348
0.0391664 0.04348349
0.04297046 0.03986954
0.04742418 0.03830914
0.04988024 0.03725139
0.03993351 0.03965398
0.03705289 0.03937936
0.03714172 0.04695208
0.03009202 0.04753124
0.04318224 0.04664596
0.03534443 0.04412779
0.03668382 0.04601685
0.03405564 0.04827512
